run_id,beam_size,img,label_true,context_true,label_generated
20230319_111152,statista-small,concadia,5,11016.jpg,"A U.S.G.S. graph of global rare-earth-oxide production trends, 19562008."," China has officially cited resource depletion and environmental concerns as the reasons for a nationwide crackdown on its rare-earth mineral production sector. However, non-environmental motives have also been imputed to China's rare-earth policy. According to The Economist, ""Slashing their exports of rare-earth metals is all about moving Chinese manufacturers up the supply chain, so they can sell valuable finished goods to the world rather than lowly raw materials."" Furthermore, China currently has an effective monopoly on the world's REE Value Chain. (all the refineries and processing plants that transform the raw ore into valuable elements). In the words of Deng Xiaoping, a Chinese politician from the late 1970s to the late 1980s, ""The Middle East has oil; we have rare earths ... it is of extremely important strategic significance; we must be sure to handle the rare earth issue properly and make the fullest use of our country's advantage in rare earth resources.""","This statistic shows the number of international oil and natural gas manufacturing sector in the United States from 2005 to 2013 . In 2010 , the United States was the largest producer of the construction industry ."
20230319_111152,statista-small,concadia,5,11393.jpg,Hydropathy plot," The potential transmembrane portions of a protein can be detected by hydropathy analysis. A hydropathy analysis uses an algorithm that quantifies the hydrophobic character at each position along the polypeptide chain. One of the accepted hydropathy scales is that of Kyte and Doolittle which relies on the generation of hydropathy plots. In these plots, the negative numbers represent hydrophilic regions and the positive numbers represent hydrophobic regions on the y-axis. A potential transmembrane domain is about 20 amino acids long on the x-axis.","This statistic shows the results of a survey of the coronavirus ( COVID-19 ) outbreak of the coronavirus ( COVID-19 ) outbreak of the novel coronavirus ( COVID-19 ) outbreak . For further information about the coronavirus ( COVID-19 ) pandemic , please visit our dedicated Facts and Figures page ."
20230319_111152,statista-small,concadia,5,11506.jpg,"A plot of action potential (mV) vs time. The membrane potential is initially 60 mV, rise relatively slowly to the threshold potential of 40 mV, and then quickly spikes at a potential of +10 mV, after which it rapidly returns to the starting 60 mV potential. The cycle is then repeated."," In sensory neurons, action potentials result from an external stimulus. However, some excitable cells require no such stimulus to fire: They spontaneously depolarize their axon hillock and fire action potentials at a regular rate, like an internal clock. The voltage traces of such cells are known as pacemaker potentials. The cardiac pacemaker cells of the sinoatrial node in the heart provide a good example.[g] Although such pacemaker potentials have a natural rhythm, it can be adjusted by external stimuli; for instance, heart rate can be altered by pharmaceuticals as well as signals from the sympathetic and parasympathetic nerves. The external stimuli do not cause the cell's repetitive firing, but merely alter its timing. In some cases, the regulation of frequency can be more complex, leading to patterns of action potentials, such as bursting.","This statistic shows the development of the coronavirus ( COVID-19 ) outbreak of the coronavirus ( COVID-19 ) pandemic , please visit our dedicated Facts and Figures page ."
20230319_111152,statista-small,concadia,5,11508.jpg,A log-log plot of conduction velocity (m/s) vs axon diameter (m).," Myelin has two important advantages: fast conduction speed and energy efficiency. For axons larger than a minimum diameter (roughly 1 micrometre), myelination increases the conduction velocity of an action potential, typically tenfold.[v] Conversely, for a given conduction velocity, myelinated fibers are smaller than their unmyelinated counterparts. For example, action potentials move at roughly the same speed (25m/s) in a myelinated frog axon and an unmyelinated squid giant axon, but the frog axon has a roughly 30-fold smaller diameter and 1000-fold smaller cross-sectional area. Also, since the ionic currents are confined to the nodes of Ranvier, far fewer ions ""leak"" across the membrane, saving metabolic energy. This saving is a significant selective advantage, since the human nervous system uses approximately 20% of the body's metabolic energy.[v]","This statistic shows the growth rate of rare earth oxide globally per metric ton , by country . As of January 2017 , it was estimated that around 6.8 percent of the country 's gross domestic product ."
20230319_111152,statista-small,concadia,5,11749.jpg,A two-sided horizontal bar graph. Bars on the left are colored blue; bars on the right are colored pink.," Indonesia's 2000 census reported 2,411,503 citizens (1.20 percent of the total population) as ethnic Chinese.[d] An additional 93,717 (0.05 percent) ethnic Chinese living in Indonesia were reported as foreign citizens, mostly those of the People's Republic of China and Republic of China, who may not be able to pay the cost of becoming an Indonesian citizen. Because the census employed the method of self-identification, those who refused to identify themselves as ethnic Chinese, or had assumed the identity of other ethnic groups, either because of assimilation or mixed-parentage, or fear of persecution, were recorded as non-Chinese. It is also likely that there are around 6 to 8millions Chinese living in Indonesia according to several external estimates.","This statistic shows the number of people living in the United States from 2010 to 2020 . In the most recently reported year , the country 's population of the country was higher than the U.S. population ."
20230319_111152,statista-small,concadia,5,11751.jpg,Five pairs of vertical bar graphs. Each pair has a red colored bar on the left and a pink colored bar on the right.,"  It may be stated as a general rule that if a given area of Indonesia was settled by Chinese in appreciable numbers prior to this [20th] century, Chinese society there is in some degree dichotomous today. In one sector of the society, adults as well as children are Indonesia-born, the orientation toward China is attenuated, and the influence of the individual culture is apparent. In the other sector of the society, the population consists of twentieth-century immigrants and their immediate descendants, who are less acculturated and more strongly oriented toward China. The significance and pervasiveness of the social line between the two sectors varies from one part of Indonesia to another.G. William Skinner, ""The Chinese Minority"", Indonesia pp. 103104","This statistic shows the results of a survey conducted in the United States as of April 2014 . During the survey period , it was found that 23 percent of respondents stated that they would be very concerned about the world ."
20230319_111152,statista-small,concadia,5,12360.jpg,"A graphical representation of moral hazard in health insurance. The graph plots price against quantity of health care. Without health insurance, an individual would consume less health care than with health insurance, potentially leading to moral hazard."," Consider a potential case of moral hazard in the health care market caused by the purchase of health insurance. Assume health care has constant marginal cost of $10 per unit and the individual's demand is given by Q=20P{\displaystyle Q=20-P}. Assuming a perfectly competitive market, at equilibrium, the price will be $10 per unit and the individual will consume 10 units of health care. Now, consider the same individual with health insurance. Assume this health insurance makes health care free for the individual. In this case, the individual will have a price of $0 for the health care and thus will consume 20 units. The price will still be $10, but the insurance company would be the one bearing the costs.","In 2019 , the average cost of the coronavirus ( COVID-19 ) pandemic was estimated at 6.8 percent ."
20230319_111152,statista-small,concadia,5,12501.jpg,graph showing troughs and peaks of attendance at Anfield," The highest attendance recorded at Anfield is 61,905, for Liverpool's match against Wolverhampton Wanderers in the FA Cup fifth round, on 2 February 1952. The lowest attendance recorded at Anfield was 1,000 for a match against Loughborough on 7 December 1895. The highest average attendance of 53,112 was set for the 201617 season.","This statistic shows the average number of tickets for a football league in the United Kingdom ( UK ) . As of February 6 , 2020 , the majority of the National Basketball Association , the majority of the tournament ."
20230319_111152,statista-small,concadia,5,12641.jpg,The average annual discharge of the Colorado River has shown a slight but noticeable decreasing trend between 1895 and 2004.," Between 85 and 90percent of the Colorado River's discharge originates in snowmelt, mostly from the Rocky Mountains of Colorado and Wyoming. The three major upper tributaries of the Coloradothe Gunnison, Green, and San Juanalone deliver almost 9million acre feet (11km3) per year to the main stem, mostly from snowmelt. The remaining 10 to 15percent comes from a variety of sources, principally groundwater base flow and summer monsoon storms. The latter often produces heavy, highly localized floods on lower tributaries of the river, but does not often contribute significant volumes of runoff. Most of the annual runoff in the basin occurs with the melting of Rocky Mountains snowpack, which begins in April and peaks during May and June before exhausting in late July or early August.","This statistic shows the distribution of the world 's total population of the United States and North America from the United States from 2001 to 2021 . In 2021 , the domestic product of the United States was the second largest third of the world ."
20230319_111152,statista-small,concadia,5,12916.jpg,Line graph," Atltico has had the best average attendance in nine editions of the Srie A since 1972, and has the second highest all-time average attendance in Brazilian football. The club also ranks second in all-time total attendance in the national league, with more than 13 million tickets sold in 581 home matches as of the 2014 season. The second leg of the 2013 Copa Libertadores finals between Atltico and Olimpia, played at the Mineiro and attended by 58,620 people, had the highest gate receipt revenue of all time in South American football, yielding R$14.2 million (4.8 million at the time).","This statistic shows the average number of people at the national football team in the United States from September 2012 to October 2020 . In May , the average ticket price was recorded at the average ."
20230319_111152,statista-small,concadia,5,13029.jpg,A graph showing the profiles of the six main walking routes up Snowdon plus the two halves of the Snowdon Horseshoe," Llanberis Path Length: 6.8 kilometres (4.2mi). Elevation gain: 965 metres (3,166ft).  Overall gradient: 1 in 7.1 (14.1%). The Llanberis Path is the longest route to the summit. It follows the line of the railway and being the easiest and least interesting, it is the route used by the annual Snowdon Race, which has a record time of less than 40 minutes recorded from the start to the summit.","As of December 31 , 2020 , the coronavirus ( COVID-19 ) outbreak was the highest level of any country , which was the lowest level of any country . In 2019 , the South American country had the highest level of any country ."
20230319_111152,statista-small,concadia,5,13732.jpg,"Line graph showing historical sunspot number count, Maunder and Dalton minima, and the Modern Maximum","  ""The current prediction for Sunspot Cycle 24 gives a smoothed sunspot number maximum of about 69 in the late Summer of 2013. The smoothed sunspot number reached 68.9 in August 2013 so the official maximum will be at least this high. The smoothed sunspot number has been rising again towards this second peak over the last five months and has now surpassed the level of the first peak (66.9 in February 2012). Many cycles are double peaked but this is the first in which the second peak in sunspot number was larger than the first. We are currently over five years into Cycle 24. The current predicted and observed size makes this the smallest sunspot cycle since Cycle 14 which had a maximum of 64.2 in February of 1906.""","This statistic shows the development of the coronavirus ( COVID-19 ) pandemic as of October 2013 . As of November 2 , 2020 , the average number of coronavirus ( COVID-19 ) cases in the country was set at its lowest level ."
20230319_111152,statista-small,concadia,5,14548.jpg,"A graph showing population trend of the blue whale during the whaling era, with 250,000 before whaling, 30 to 40,000 in the 1930s, 650 to 2,000 in 1964, and greater than 5,000 in 1994"," Whaling by humans has existed since the Stone Age. Ancient whalers used harpoons to spear the  bigger animals from boats out at sea. People from Norway started hunting whales around 4,000 years ago, and people from Japan began hunting whales in the Pacific at least as early as that. Whales are typically hunted for their meat and blubber by aboriginal groups; they used baleen for baskets or roofing, and made tools and masks out of bones. The Inuit hunt whales in the Arctic Ocean. The Basques started whaling as early as the 11th century, sailing as far as Newfoundland in the 16th century in search of right whales. 18th and 19th century whalers hunted down whales mainly for their oil, which was used as lamp fuel and a lubricant, and baleen (or whalebone), which was used for items such as corsets and skirt hoops. The most successful whaling nations at this time were the Netherlands, Japan, and the United States.","This statistic shows the results of a survey on the world 's population of the world 's population . It is expected that the number of people are expected to decrease in the coming years . In the same time period , it is expected that the number of people are"
20230319_111152,statista-small,concadia,5,15643.jpg,Debris graph of altitude and orbital period," The trackers[clarification needed] who fed the database were aware of other objects in orbit, many of which were the result of in-orbit explosions. Some were deliberately caused during the 1960s anti-satellite weapon (ASAT) testing, and others were the result of rocket stages blowing up in orbit as leftover propellant expanded and ruptured their tanks. To improve tracking, NORAD employee John Gabbard[clarification needed] kept a separate database. Studying the explosions, Gabbard developed[when?] a technique for predicting the orbital paths of their products, and Gabbard diagrams (or plots) are now widely used. These studies were used to improve the modeling of orbital evolution and decay.","This statistic shows the number of refugees in the world 's number of natural gas , which shows that the number of Representatives was the most popular in the world . As of February 25 , 2020 , the novel coronavirus ( COVID-19 ) pandemic , please visit our dedicated Fact"
20230319_111152,statista-small,concadia,5,15935.jpg,A line graph of the number of Canada lynx furs sold to the Hudson's Bay Company on the vertical axis against the numbers of snowshoe hare on the horizontal axis for the period 1845 to 1935," A specialist predator, the Canada lynx depends heavily on snowshoe hares for food. Snowshoe hare populations in Alaska and central Canada undergo cyclic rises and fallsat times the population densities can fall from as high as 2,300/km2 (6,000/sqmi) to as low as 12/km2 (31/sqmi). Consequently, a period of hare scarcity occurs every eight to 11 years. An example of a prey-predator cycle, the cyclic variations in snowshoe hare populations significantly affect the numbers of their predatorslynxes and coyotesin the region. When the hare populations plummet, lynxes often move to areas with more hares, sometimes covering over 1,000km (620mi), and tend not to produce litters; as the hares' numbers increase, so does the lynx population. In northern Canada, the abundance of lynxes can be estimated from records maintained by the Hudson's Bay Company and the Canadian government since the 1730s. Lynx populations have been found to vary periodically three- to seventeen-fold. These cycles have been cited as an example of the LotkaVolterra predatorprey equations, caused by the interplay of three major factorsfood, predation and social interaction. A study involving statistical modelling of the interspecific relations of the snowshoe hare, the plant species it feeds on and its predators (including the Canada lynx) suggested that while the demographics of the lynx depend primarily on the hare, the hare's dynamics depend on both its diet and its predators, of which the Canada lynx is just one. Environmental factors such as forest fires, precipitation and snowfall might also significantly affect this prey-predator cycle.","As of December 31 , 2020 , the crude birth rate in the United States has been steadily . This is a decrease compared to the previous year ."
20230319_111152,statista-small,concadia,5,16204.jpg,"Simple bar chart says ""Varenicline + support"" about 16, ""NRT/bupropion + support"" about 12.5, ""NRT alone"" about 7, ""Telephone support"" about 6, ""Group support"" about 5, ""One-to-one support"" about 4 and ""Tailored online support"" about 2.5.", Smokers who are hospitalised may be particularly motivated to quit.:149150 A 2012 Cochrane review found that interventions beginning during a hospital stay and continuing for one month or more after discharge were effective in producing abstinence.,This statistic shows the reasons why individuals who have experienced a anxiety in the past 12 months . The survey was conducted in the United Kingdom ( UK ) in 2012 .
20230319_111152,statista-small,concadia,5,16453.jpg,"Line chart that shows catches peak at >4,000 in the 1950s, decline to 0 in the late eighties and increase to >1,000 by 2006"," Whaling was mentioned in Norwegian written sources as early as the year 800, and hunting minke whales with harpoons was common in the 11th century[citation needed]. In the 19th century, they were considered too small to chase, and received their name from a young Norwegian whale-spotter in the crew of Svend Foyn, who harpooned one, mistaking it for a blue whale and was derided for it.","This statistic shows the number of live births in the United States from 1900 to 2014 . In the period under consideration , the majority of the population were aged 15 to 14 years , with almost 14 thousand deaths ."
20230319_111152,statista-small,concadia,5,17555.jpg,A scatter/line graph illustrating the GCSE results at Bishop Auckland schools compared with LEA and national averages.,"  Graph showing average A-Level points score per students at sixth form's attended by Bishop Auckland students, compared with the national average and Durham LEA average.  Note that the A-Level points system changed in 2006 and results from before then cannot be compared with present results. Legend Queen Elizabeth Sixth Form College King James I Academy St John's Catholic School Bishop Auckland College National Average LEA Average","This statistic shows the average number of students enrolled in postsecondary institutions in Singapore from 2008 to 2016 . In 2018 , the average number of students aged 18 to 24 years who were aged between 18 and 24 years ."
20230319_111152,statista-small,concadia,5,17556.jpg,A chart illustrating the A-Level point scores discussed in the main text," The town itself has three secondary schoolsSt John's Catholic School, The Bishop Barrington School and King James I Academy. The town also has a college, Bishop Auckland College serving the Further Education and Higher Education fields. Both Bishop Barrington and King James schools have long histories, being founded in 1810 by Bishop Barrington and in 1604 on the orders of King James I respectively.","As of December 31 , 2020 , the Dominican Republic had the highest score of the world 's population . This represented a decrease of the percentage point in the previous years , the lowest rate in the South American nation had the highest score of the world 's population ."
20230319_111152,statista-small,concadia,5,19794.jpg,A chart of Stockport County's previous final league positional which also shows the English Football League structure over the years.," In 2005, after reportedly losing 4 million in operating costs, Kennedy handed ownership of the club to the Stockport County Supporters' Co-operative. Former County player Jim Gannon was appointed manager, initially as caretaker manager. He led the club to safety in 200506, and sustained a promotion challenge the next season but eventually missed out on the League Two play-offs on goal difference. The team continued their success during the 200708 season and reached the play-offs in which they faced Rochdale in the Final at Wembley. Stockport came from behind to win the game and earn promotion to League One.","This statistic shows the development of the National Hockey League of the United Kingdom from 2005 to 2005 . In 2010 , the operating income of the United Kingdom ( UK ) as a result of the First World War ."
20230319_111152,statista-small,concadia,5,19800.jpg,graph of league positions," They spent the following season in the Midland League, only managing 11th place out of 18 but were elected back to Division 2. This time, in 190405, Doncaster finished bottom with W3 D2 L29, adrift by 12 points, gaining only 8 points  an unfortunate still standing record. They were voted out once again. The following several seasons saw them finish lower midtable of the Midland League, till between 1910 and 1913 they had greater success. The last few years before the war mediocrity returned, and in August 1914 debts run up over the years led to voluntary liquidation. However, a new club was formed in time for the 191415 season and was accepted into the Midland League to continue where the old club had left off. The outbreak of the First World War meant the club closed down, and the army took over its ground using it as a depot.","This statistic shows the total number of British British pounds ( GBP ) in the United Kingdom ( UK ) as of December 31 , 2019 . In 2019 , the national debt had the highest level , with the highest share of the British pounds ."
20230319_111152,statista-small,concadia,5,19806.jpg,A line graph with attendance on the y-axis and year on the x-axis," Oxford have a number of independent supporters' clubs and groups such as OxVox (the Oxford United Supporters' Trust) with a current membership of over 400, and the Oxford United Exiles. OxVox was formed in 2002, to replace the disbanded FOUL group, which broke up after the immediate future of the club was secured. It was the fiftieth supporters trust created under the Supporters' trust banner. The club itself also runs a Juniors club, aimed at younger fans and offering a number of bonuses to the club's members such as birthday cards and a free T-shirt. The official matchday programme for home games costs 3 and was voted best Conference Premier Programme of the Year for the 200708 season.  A number of songs are sung during home games, such as ""Yellow Submarine"" (with adapted lyrics) and songs relating to the old Manor Ground.","In the United Kingdom ( UK ) members of the United Kingdom ( UK ) in Great Britain , an increase of 82 percent compared to the same period of the previous year ."
20230319_111152,statista-small,concadia,5,20466.jpg,A line graph with curves that bend upward dramatically as the values on the x-axis get larger," In mathematics, tetration (or hyper-4) is an operation based on iterated, or repeated, exponentiation. It is the next hyperoperation after exponentiation, but before pentation. The word was coined by Reuben Louis Goodstein from tetra- (four) and iteration.","This statistic shows the evolution of a survey , conducted in the United Kingdom ( UK ) from April 2019 to June 2019 . In 2019 , the average rate of 48.45 percent ."
20230319_111152,statista-small,concadia,5,20469.jpg,A line graph with a rapid curve upward as the base increases,"  The function |W(lnz)lnz|{\displaystyle \left|{\frac {\mathrm {W} (-\ln {z})}{-\ln {z}}}\right|} on the complex plane, showing the real-valued infinitely iterated exponential function (black curve)","This statistic shows the quarterly level of the Gross Domestic Product ( ACA ) from April to April 2020 . In the second quarter of 2020 , it was attributed to the third quarter of 2020 , it is down from the previous year ."
20230319_111152,statista-small,concadia,5,20471.jpg,A line graph with a figure drawn on it similar to an S-curve with values in the third quadrant going downward rapidly and values in the first quadrant going upward rapidly," A linear approximation (solution to the continuity requirement, approximation to the differentiability requirement) is given by: xa{loga(x+1a)x11+x1<x0a(x1a)0<x{\displaystyle {}^{x}a\approx {\begin{cases}\log _{a}\left(^{x+1}a\right)&x\leq -1\\1+x&-1<x\leq 0\\a^{\left(^{x-1}a\right)}&0<x\end{cases}}}","This statistic shows the average life expectancy at birth rate in the United Kingdom ( UK ) from 2009 to 2019 . In 2019 , the rate of a population decreased by over ten percent ."
20230319_111152,statista-small,concadia,5,20475.jpg,A line graph that starts at the origin and quickly makes an asymptote toward 2 as the value along the x-axis increases," For each integer n > 2, the function nx is defined and increasing for x  1, and n1 = 1, so that the nth super-root of x, xns{\displaystyle {\sqrt[{n}]{x}}_{s}}, exists for x  1.","This statistic shows the average number of money per person in the country , as of July 2017 , sorted by gender . In 2018 , the average size of a little over one of one of the world 's population ."
20230319_111152,statista-small,concadia,5,21273.jpg,A graph showing a number of lines going up and down in pink. A single blue line intersects it in-between.,  Test Match Career Performance By OppositionBatting StatisticsOppositionMatchesRunsAverageHigh Score100 / 50 Australia24140335.071442 / 7 Bangladesh537161.831001 / 3 England1298357.821363 / 5 New Zealand856346.911253 / 2 Pakistan1290247.472392 / 4 South Africa1794733.82870 / 7 Sri Lanka14106446.261733 / 4 West Indies1244932.0775*0 / 2 Zimbabwe953044.161362 / 1Overall figures113721242.1723916 / 35,"This statistic shows the number of women 's national teams from the United Kingdom ( UK ) from September 2014 to September 2020 . In September 2020 , the average ticket price was at six percent ."
20230319_111152,statista-small,concadia,5,21811.jpg,A pie chart," Saturn's satellite system is very lopsided: one moon, Titan, comprises more than 96% of the mass in orbit around the planet. The six other planemo (ellipsoidal) moons constitute roughly 4% of the mass, and the remaining 75 small moons, together with the rings, comprise only 0.04%.[a]","This statistic shows the distribution of the world 's population worldwide from 2009 to 2019 . In 2019 , the share of the world 's population amounted to approximately 652.8 percent ."
20230319_111152,statista-small,concadia,5,22139.jpg,"This chart shows the most common display resolutions, with the color of each resolution type indicating the display ratio (e.g. red indicates a 4:3 ratio)."," The display resolution or display modes of a digital television, computer monitor or display device is the number of distinct pixels in each dimension that can be displayed. It can be an ambiguous term especially as the displayed resolution is controlled by different factors in cathode ray tube (CRT) displays, flat-panel displays (including liquid-crystal displays) and projection displays using fixed picture-element (pixel) arrays.","This statistic shows the amount of the most popular houses in the United Kingdom ( UK ) in September 2015 , by the end of September 2020 . The latest data showed that the vast majority of the most likely to be used in the UK ."
20230319_111152,statista-small,concadia,5,22450.jpg,Topography chart of Milan-San Remo Classic race," On 19 March, two days later, Simpson rode in MilanSan Remo. Before the race, French journalist Ren de Latour advised Simpson not to attack early: ""If you feel good then keep it for the last hour of the race."" In the final 32km (19.9mi), Simpson escaped in group of four riders, which including the 1961 winner, Poulidor of MercierBPHutchinson. On final climb, the Poggio, Poulidor launched a series of attacks on the group; only Simpson managed to stay with him and they crossed the summit and descended into Milan. With 500m to go, Simpson began his sprint; Poulidor could not respond, leaving Simpson to take the victory with a record average speed of 27.1mph (43.6km/h).","As of March 31 , 2020 , the majority of people sold in the United States , a decrease of over two percent compared to the same period of the previous year ."
20230319_111152,statista-small,concadia,5,23214.jpg,"A chart showing the flight history of each RS-25 used during the Space Shuttle program, sorted by engine version."," Over the course of the Space Shuttle program, the RS-25 went through a series of upgrades, including combustion chamber changes, improved welds and turbopump changes in an effort to improve the engine's performance and reliability and so reduce the amount of maintenance required after use. As a result, several versions of the RS-25 were used during the program:","This statistic shows the development of the United Kingdom ( UK ) members of the United Kingdom ( UK ) , according to the results of a survey , it is expected to fall that the cost of the United Kingdom ( UK ) , and third quarter of 2017 ,"
20230319_111152,statista-small,concadia,5,23616.jpg,Pie chart showing the population of each region of the UK.," As of the 2011 census, Northern England had a population of 14,933,000  a growth of 5.1% since 2001  in 6,364,000 households, meaning that Northerners comprise 28% of the English population and 24% of the UK population. Taken overall, 8% of the population of Northern England were born overseas (3% from the European Union including Ireland and 5% from elsewhere), substantially less than the England and Wales average of 13%, and 5% define their nationality as something other than a UK or Irish identity.[h]  90.5% of the population described themselves as white, compared to an England and Wales average of 85.9%; other ethnicities represented include Pakistani (2.9%), Indian (1.3%), Black (1.3%), Chinese (0.6%) and Bangladeshi (0.5%). The broad averages hide significant variation within the region: Allerdale and Redcar and Cleveland had a greater percentage of the population identifying as White British (97.6% each) than any other district in England and Wales, while Manchester (66.5%), Bradford (67.4%) and Blackburn with Darwen (69.1%) had among the lowest proportions of White British outside London.","This statistic shows the percentage of the total population of individuals in the United Kingdom ( UK ) as of 2011 . In 2010 , there were around thousand people such as of the same year ."
20230319_111152,statista-small,concadia,5,24662.jpg,Bar graph," Diaz reported weight vs. length data for L. campechanus for the National Marine Fisheries Service (US). As northern red snapper grow longer, they increase in weight, but the relationship between length and weight is not linear.  The relationship between total length (L, in inches) and total weight (W, in pounds) for nearly all species of fish can be expressed by an equation of the form:","This statistic shows the monthly change in the United States ' price of the United States from 1997 to 2017 . In 2017 , the average number of black U.S. dollars per day in the United States was higher than in the United States ."
20230319_111152,statista-small,concadia,5,24664.jpg,Bar graph," Northern red snapper are a prized food fish, caught commercially, as well as recreationally. It is used in Vietnamese canh chua (""Sour soup""). Red snapper is the most commonly caught snapper in the continental USA (almost 50% of the total catch), with similar species being more common elsewhere. They eat almost anything, but prefer small fish and crustaceans. They can be caught on both live and cut bait, and also take artificial lures, but with less vigor. They are commonly caught up to 4.5kg (10lb) and 510mm (20in) in length, but fish over 18kg (40lb) have been taken.","In the United States , it is estimated that the most popular type of pulse in the United States ."
20230319_111152,statista-small,concadia,5,25380.jpg,Imahe of a graph," Test career[edit]  Anwar carried his bat at Eden Gardens scoring 188 not out, his career best in Test cricket Anwar was an outstanding opener in Test cricket. He played 55 Test matches for Pakistan and scored 4052 at the average of 45.52. He is the seventh-highest run scorer for Pakistan in Test cricket, and scored 11 centuries and 25 half-centuries during his international career. As an aggressive opening batsman, most of his centuries turned into relatively big scores. He scored many of his centuries away against almost every team he toured, and averaged more than 40 against three of the four nations  South Africa, Australia, New Zealand and England  which have been most difficult for Asian batsmen. He has the highest Test batting average (59.06) of any Pakistani against Australia, and once scored two consecutive centuries against them. Former Pakistan captain Ramiz Raja commented the ""[Anwar] used an eclectic approach to batting classical betrothed to unorthodox, footwork against spin as quick as a hiccup supple yet powerful to brush the field like a Picasso.""","This statistic shows the number of home at home at home in the National Hockey League from the United States from September 2012 to September 2018 . In September 2020 , the national team were at home ."
20230319_111152,statista-small,concadia,5,26934.jpg,A pie chart showing 2005 population distribution in the parish of Aldermaston," A number of parish border changes occurred in the first half of the 20th century, including the net loss of 307 acres (124ha) to Beenham and Woolhampton on 1 April 1934 alone. By 2001, the parish population had reduced to 927.",In the first half of the first half of the United Kingdom ( UK ) had the largest share of the total number of people . In the first half of the first half of the first half of the nineteenth century was the highest number of the peak .
20230319_111152,statista-small,concadia,5,27786.jpg,Topography chart of Milan-San Remo Classic race," In the early years the only significant difficulty was the Passo del Turchino, which was often a pivotal site of the race  but when cycling became more professional, the climb was not demanding enough and too far from the finish to be decisive. In 1960 the Poggio, a 4km climb just a few kilometres before the finish, was introduced. In 1982 the Cipressa, near Imperia was added. The other hills are the Capo Mele, Capo Cervo and Capo Berta. From 2008 to 2014 the organizers added the climb of Le Manie as well, between the Turchino and the Capi. The Turchino and Le Manie are longer climbs, meant to cause a first selection in the peloton, while the Capi, Cipressa and Poggio are rather short, inviting attackers to distance the peloton.","This statistic shows the result of a survey carried out in the United Kingdom ( UK ) from April 2014 to May 2014 . In May 2014 , the number of the French population was the highest in the world ."
20230319_111152,statista-small,concadia,5,29221.jpg,A log-log plot of the enthalpies of melting and boiling versus the melting and boiling temperatures for the pure elements. The linear relationship between the enthalpy of vaporization and the boiling point is Trouton's rule. A similar relationship is shown for the enthalpy of melting.," Troutons rule states that the entropy of vaporization  is almost the same value, about 8588 J K1 mol1, for various kinds of liquids at their boiling points. The entropy of vaporization is defined as the ratio between the enthalpy of vaporization and the boiling temperature. It is named after Frederick Thomas Trouton.","This statistic shows the results of a survey of the world 's financial year 2019 , the index of the WÃ¼rth of the Netherlands , the highest level of the coronavirus ( COVID-19 ) outbreak , the highest index of the group of the world . In the same year ,"
20230319_111152,statista-small,concadia,5,29334.jpg,Bar graph showing the gender pay gap in European countries, Promoting gender equality is seen as an encouragement to greater economic prosperity.[xxviii] Female economic activity is a common measure of gender equality in an economy.[xxix],"This statistic shows the results of a survey among respondents in the United Kingdom ( UK ) in 2016 . The survey was conducted in June 2020 , with an index of 58 percent ."
20230319_111152,statista-small,concadia,5,29451.jpg,Line graph of relative intensity vs wavelength," Because of the whiter and more natural light generated, metal-halide lamps were initially preferred to the bluish mercury vapor lamps. With the introduction of specialized metal-halide mixtures, metal-halide lamps are now available with a correlated color temperature from 3,000K to over 20,000K.  Color temperature can vary slightly from lamp to lamp, and this effect is noticeable in places where many lamps are used. Because the lamp's color characteristics tend to change during lamp's life, color is measured after the bulb has been burned for 100 hours (seasoned) according to ANSI standards. Newer metal-halide technology, referred to as ""pulse start,"" has improved color rendering and a more controlled kelvin variance (100 to 200 kelvins).","In the United States , the United Kingdom ( UK ) has remained relatively stable . In 2017 , the United Kingdom ( UK ) has remained relatively stable . In 2017 , the United Kingdom ( UK ) has remained relatively stable ."
20230319_111152,statista-small,concadia,5,29857.jpg,Straight line scatter graph showing population statistics over time,"  Pie chart showing males aged 20 & over, in 9 occupational categories in 1831. In 1831 the dominating occupation was working in agriculture and farming. There were no manufacturing jobs in 1831. In 2001 there were 80, which decreased to 52 in 2011. Several coal and lead mines were being worked near Shrewsbury and Westbury at the former time. Many collieries were closed by 1921, with the last closing in 1941.","This statistic shows the number of people aged 15 to 24 years in Finland in 2018 , by gender . In 2019 , the employment rate in the United Kingdom ( UK ) , a slight increase from the previous year ."
20230319_111152,statista-small,concadia,5,32621.jpg,"pie chart of the election results showing popular vote against seats won, coloured in party colours"," The result showed an overall 5.1% swing from Labour to the Conservatives, the third largest national swing achieved in a General Election since 1945 and similar to the 5.3% swing achieved by the Conservative leader Margaret Thatcher in 1979. The 97 net seat gains made by the Conservatives outdid their previous best gains total in 1950, when they gained 85. Labour's loss of 91 seats was worse than their previous greatest loss of seats, when they lost 77 seats in 1970.","This statistic shows the result of a survey carried out in the United Kingdom ( UK ) in Great Britain in November 2019 , by the Conservative Party 's Party . In the first quarter of 2019 , the Labour Party had the highest share of the Conservative Party 's Party"
